Country Name,Time Code,Arms exports (SIPRI trend indicator values) [MS.MIL.XPRT.KD],Arms imports (SIPRI trend indicator values) [MS.MIL.MPRT.KD],"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",Coal rents (% of GDP) [NY.GDP.COAL.RT.ZS],Consumer price index (2010 = 100) [FP.CPI.TOTL],"Cost of business start-up procedures, female (% of GNI per capita) [IC.REG.COST.PC.FE.ZS]",Coverage of social insurance programs (% of population) [per_si_allsi.cov_pop_tot],Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],"Current education expenditure, total (% of total expenditure in public institutions) [SE.XPD.CTOT.ZS]",Domestic credit to private sector (% of GDP) [FS.AST.PRVT.GD.ZS],"Energy imports, net (% of energy use) [EG.IMP.CONS.ZS]",Expense (% of GDP) [GC.XPN.TOTL.GD.ZS],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Food exports (% of merchandise exports) [TX.VAL.FOOD.ZS.UN],Food imports (% of merchandise imports) [TM.VAL.FOOD.ZS.UN],Forest rents (% of GDP) [NY.GDP.FRST.RT.ZS],Fossil fuel energy consumption (% of total) [EG.USE.COMM.FO.ZS],Fuel exports (% of merchandise exports) [TX.VAL.FUEL.ZS.UN],Fuel imports (% of merchandise imports) [TM.VAL.FUEL.ZS.UN],GDP (constant 2015 US$) [NY.GDP.MKTP.KD],GDP (current US$) [NY.GDP.MKTP.CD],Gini index [SI.POV.GINI],"Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]",Gross savings (% of GDP) [NY.GNS.ICTR.ZS],Human capital index (HCI) (scale 0-1) [HD.HCI.OVRL],Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Interest payments (% of expense) [GC.XPN.INTP.ZS],"Labor force, total [SL.TLF.TOTL.IN]",Land area (sq. km) [AG.LND.TOTL.K2],"Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]",Manufactures exports (% of merchandise exports) [TX.VAL.MANF.ZS.UN],Manufactures imports (% of merchandise imports) [TM.VAL.MANF.ZS.UN],"Manufacturing, value added (% of GDP) [NV.IND.MANF.ZS]",Merchandise exports (current US$) [TX.VAL.MRCH.CD.WT],Merchandise imports (current US$) [TM.VAL.MRCH.CD.WT],Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mineral rents (% of GDP) [NY.GDP.MINR.RT.ZS],Natural gas rents (% of GDP) [NY.GDP.NGAS.RT.ZS],Oil rents (% of GDP) [NY.GDP.PETR.RT.ZS],"Population, total [SP.POP.TOTL]","Population, female (% of total population) [SP.POP.TOTL.FE.ZS]","Population, male (% of total population) [SP.POP.TOTL.MA.ZS]",Research and development expenditure (% of GDP) [GB.XPD.RSDV.GD.ZS],Researchers in R&D (per million people) [SP.POP.SCIE.RD.P6],Surface area (sq. km) [AG.SRF.TOTL.K2],"Services, value added (% of GDP) [NV.SRV.TOTL.ZS]",Agricultural raw materials imports (% of merchandise imports) [TM.VAL.AGRI.ZS.UN],Agricultural raw materials exports (% of merchandise exports) [TX.VAL.AGRI.ZS.UN],Ores and metals exports (% of merchandise exports) [TX.VAL.MMTL.ZS.UN],Ores and metals imports (% of merchandise imports) [TM.VAL.MMTL.ZS.UN],Total natural resources rents (% of GDP) [NY.GDP.TOTL.RT.ZS],Human Development Index
Sri Lanka,YR2021,..,54000000,..,0,176.681451206782,..,..,..,..,..,..,17.4791566507108,16.9331287370688,25.6451606906238,13.3769085197473,0.0832444969793704,..,1.92719188762874,15.8165286428724,95968130823.052,88548049121.4972,..,1.50754845142365,33.0076517098953,..,24.3253780598176,7.01478071238157,34.0786108152673,8826287,61860,92.4290313720703,68.7103621561157,66.6625185778534,17.9775492209147,12499000000,20637000000,37.4214907372312,1.89424834227119,0,0,0,22156000,51.8216068833585,48.1783931166415,..,..,65610,55.6357428166547,2.32881912200058,3.02293399671474,0.681639263401587,1.8071749630329,0.0832444969793704,0.782
Sri Lanka,YR2022,..,7000000,..,..,264.529415973268,..,..,..,..,..,..,..,21.4841803323427,23.2526989229516,13.9004389044115,..,..,2.25446590051031,22.701982216279,88459606026.8203,74403578363.4355,..,1.19978594779968,32.9661246673583,..,25.0350654136129,49.7211021114331,..,8714653,..,..,70.9963538005028,59.6817599120805,19.594457879802,13107000000,18291000000,42.199583260138,1.43043206686897,..,..,..,22181000,51.8382139581992,48.1617860418008,..,..,..,56.1090265808052,2.16947525119316,2.81302231544728,0.67746966890084,1.53552149924906,..,
Lesotho,YR1998,..,5000000,..,0,..,..,..,..,..,16.2417731234373,..,39.5241854052046,..,..,..,4.62753146057726,..,..,..,1392512222.81364,928460893.108965,..,..,..,..,..,..,6.55802286707831,869414,30360,..,..,..,10.9229911848232,194000000,941000000,122.24532109257,2.85192846653195,0,0,0,1985639,51.0731809759982,48.9268190240019,..,..,30360,55.0608240675086,..,..,..,..,4.62753146057726,0.46
Lesotho,YR1999,..,..,..,0,65.34307054029,..,..,..,73.5721893310547,14.7490497843462,..,34.5891630169063,..,..,..,3.37253238663395,..,..,..,1399140930.54356,912773681.050642,..,12.4993495941162,..,..,..,..,4.7967722612222,878060,30360,..,..,..,11.1193925763984,172000000,866000000,113.719317455036,3.56245119166974,0,0,0,1994243,51.0868033634818,48.9131966365182,..,..,30360,53.3081821781616,..,..,..,..,3.37253238663395,0.452
Lesotho,YR2000,..,..,..,0,69.3498915430789,..,..,5.6117692,..,13.7714836972673,..,33.8081330632239,..,2.15654795760887,17.6171105554725,3.45870923985656,..,..,18.9304560252232,1453365292.30419,887291687.920796,..,10.0915498733521,..,..,..,6.13197538722696,7.80188826881068,880394,30360,86.2544326782227,94.8741729381746,48.4009974583936,13.6208970702257,220000000,809000000,115.970882406356,3.28492612837033,0,0,0,1998630,51.093799252488,48.906200747512,..,..,30360,51.3188103835103,0.850338387395457,0.141483725715602,0.0070200611059745,2.30976032494952,3.45870923985656,0.452
Lesotho,YR2001,..,6000000,..,0,62.6810994934545,..,..,7.27745867,91.3424911499023,12.471608660492,..,33.5705130432795,..,14.3390917333925,27.0049502909412,3.61294719864822,..,0.0170708075774557,6.01679832190259,1505128091.72292,825706961.238689,..,9.36505031585693,..,..,..,-9.61615353858472,6.17295282975689,880444,30360,..,82.6766586358273,51.8588182270362,20.5135114064332,280000000,743000000,123.893832560808,2.74417802299373,0,0,0,1999473,51.0948634965313,48.9051865166471,..,..,30360,48.2710293560451,0.951647961490908,2.91443811450629,0.0525032217130086,0.730568757950802,3.61294719864822,0.448
Lesotho,YR2002,..,..,..,0,83.8751953628774,..,..,6.7452426,..,12.4969555860172,..,34.5229646631857,..,7.15525204900002,23.0564430966299,4.64972989607064,..,0.00340130170595996,7.71396644794554,1516022750.11725,775777238.55814,51.6,10.1004495620728,..,..,..,33.812578338126,7.58305156746826,878634,30360,..,87.4171632874462,62.3479702572563,24.5578158367639,358000000,815000000,151.2031987662,2.5163929527429,0,0,0,1997534,51.0933981599312,48.9066018400688,0.0418500006198883,6.00260019302368,30360,49.1061150518713,0.81530041556913,5.07188365502077,0.0657612002029595,0.734218102725918,4.64972989607064,0.446
Lesotho,YR2003,..,..,..,0,89.4354192593706,64.2,..,6.04550791,..,5.34978026544429,..,33.9309940923832,..,8.61201440048337,19.3398362724309,5.46817367450901,..,0.0624084448535018,6.42956036618805,1585150003.93119,1157825434.78971,..,13.2195701599121,..,..,..,6.62916357146762,7.56754937918503,875148,30360,..,90.6545632861154,61.9581772118148,22.6620895427505,476000000,1121000000,137.930982686527,2.36900091916458,0,0,0,1993030,51.0928586122637,48.9071413877363,0.0429500006139278,7.51528978347778,30360,49.2361832841348,0.782226798797004,0.382401067438431,0.0974033934785549,0.838035851004537,5.46817367450901,0.449
Lesotho,YR2004,..,1000000,..,0,93.9281366112023,59.7,..,6.05738831,..,5.25596010229191,..,32.2116887649573,..,4.66990382824201,15.6157531336272,3.85504573954824,0,0.0175765760189479,6.36177982231885,1611976673.73082,1511236655.52047,..,11.1090097427368,..,..,..,5.02342068616285,4.97058355859437,869678,30360,..,94.4626246319724,46.0061790133647,23.0281695904797,708000000,1440000000,142.135250104838,2.13166293812828,0,0,0,1985384,51.0944985957376,48.9055014042623,0.0553199984133244,10.049599647522,30360,48.7010986075853,0.857725747421779,0.735820184915241,0.0475347806597082,0.393746648118129,3.85504573954824,0.448
Lesotho,YR2005,..,..,..,0,97.1572772078313,41.8,..,5.44926691,..,7.23312264139718,..,33.4334267323825,..,..,..,3.46065787841255,0,..,..,1667849759.61461,1682343527.49221,..,12.0796604156494,..,..,..,3.43788423057443,3.29615029774386,863588,30360,..,..,..,19.9852900026128,651000000,1410000000,122.507678504415,2.0492596155836,0,0,0,1977424,51.0990055749298,48.9009944250702,..,..,30360,48.8777892583314,..,..,..,..,3.46065787841255,0.448
Lesotho,YR2006,..,1000000,..,0,103.057365443818,40,..,6.11966372,..,7.36080443565175,..,36.4290168214,..,..,..,3.06843905736909,0,..,..,1738401386.47008,1800092563.75462,..,11.2712802886963,..,..,..,6.07271879734293,7.05358877936568,860246,30360,..,..,..,21.8240965624683,718000000,1500000000,123.215885930539,2.07422499066906,0,0,0,1976780,51.1093799006465,48.8906200993535,..,..,30360,47.453282212477,..,..,..,..,3.06843905736909,0.446
Lesotho,YR2007,..,..,..,0,111.314771604833,37.5,..,7.28075647,..,9.9923700762125,..,41.4598246118822,53.2487600192534,..,..,5.0525676359588,0,..,..,1811204148.77671,1682131784.51365,..,..,47.0220503229712,..,111.800188814119,8.01243669043409,6.23161077397214,860542,30360,..,..,..,22.2396609149273,830000000,1738000000,152.663425282252,2.36815458611088,0,0,0,1983465,51.0775839251008,48.9224664917203,..,..,30360,48.7741435228289,..,..,..,..,5.0525676359588,0.452
Lesotho,YR2008,..,..,37.5171853858454,0,123.242890884457,37.9,..,7.70154142,98.2714309692383,10.0237879220093,..,46.4898542993369,52.9184829037571,9.63782065004172,25.4832223563577,5.45904125705999,..,0.0417391701900564,9.00776047885091,1911244554.99023,1766902709.19935,..,12.3295202255249,47.6421670526561,..,108.208107689634,10.7156661309681,1.75286630278485,862430,30360,..,86.6648332491361,59.9084807026813,21.2285474821898,884000000,1800000000,151.904232532204,1.547920805645,0,0,0,1995014,51.0329752071915,48.9670247928085,..,..,30360,48.1946196438854,2.75052477862663,3.39348375777715,0.255444865389448,0.696643528280811,5.45904125705999,0.457
Lesotho,YR2009,..,..,41.6905722621989,0,102.46452023524,27,..,8.99738979,..,12.6072342040108,..,52.1796396677431,44.7633289777901,8.57172190527122,28.9460887558566,5.90302783789186,..,0.0168129994467445,7.37452970552939,1887282177.32009,1740894964.80511,..,..,34.2450774961015,..,114.131408607847,-16.8596910540644,1.64281677177524,864041,30360,75.8002014160156,87.7035753719404,60.5745288626224,17.5062218269523,734000000,1850000000,148.429402820938,2.722681670282,0,0,0,2009169,51.0085015247597,48.9914984752403,0.0291000008583069,22.8719902038574,30360,53.8868003720555,1.91786343931799,3.59808684820188,0.104317436196333,0.73986041526371,5.90302783789186,0.457
Lesotho,YR2010,..,..,29.563599276758,0,100,26,..,8.35764122,..,13.4113788716402,..,42.5411688089885,42.1262589311215,16.4111032211299,19.6546929332753,3.93439968984273,..,0.0769376796124365,8.34926077512992,1986735734.7651,2234754241.91918,..,..,24.107790350746,0.340880423784256,107.976176556211,-2.40524254598706,1.35331822883185,865440,30360,..,77.5069852811457,67.6717078474171,13.0847200506572,878000000,2300000000,142.208030770792,3.16251986795452,0,0,0,2022747,50.9700422247567,49.0300072129634,..,..,30360,53.84333484589,2.35995841243278,5.54151101675956,0.442932312242704,0.778824933018588,3.93439968984273,0.467
Lesotho,YR2011,..,..,27.1308905908949,0,105.036630521016,24.9,..,9.50321198,..,14.3488582863768,..,40.7961669316991,47.7228451203639,12.9599897054924,23.3409378044302,3.88951380908295,..,0.14791613707775,10.946956742056,2078451680.28081,2579409619.96722,..,8.17000007629395,17.1306376748697,..,102.073761578789,5.0366305210156,1.81894108007243,867543,30360,..,83.0585438805114,58.1941091781416,12.7826465299986,1172000000,2500000000,142.358157137007,2.25555377549931,0,0,0,2037677,50.9257355311956,49.0742644688044,0.0125500001013279,5.86321020126343,30360,51.8923641324372,3.34977951556884,3.60527921705107,0.192080755656678,0.56662083304982,3.88951380908295,0.475
Lesotho,YR2012,..,..,32.1837873350535,0,111.392855646249,13,..,9.22287178,..,18.5687326980566,..,40.0545811100607,41.7959336745045,13.574657927893,20.3451248313731,4.7058759222187,..,0.12209171884117,10.2077624988697,2210102550.34645,2477702216.26888,..,7.67000007629395,21.3353881845469,..,108.412641683934,6.05143662139967,2.01580594986025,870326,30360,..,80.0774283131646,62.8609213886013,11.4515114166879,972000000,2602000000,144.246551362497,2.14822824003539,0,0,0,2054718,50.8762759658503,49.1237240341497,..,..,30360,52.8520996716815,2.8960347022432,6.03956063431862,0.176395233303756,0.596434903694954,4.7058759222187,0.486
Lesotho,YR2013,..,..,33.208634984126,0,116.812250625327,11.4,..,9.50640392,..,19.9473003777666,..,42.7084395082867,38.2496647077566,25.5884958674161,17.9886685158177,5.10158145699247,..,0.0815062744684557,9.86140681928197,2249719203.36981,2367112931.642,..,7.28999996185303,25.9834850079947,..,95.1158250474138,4.86511899496385,1.94561188110125,873464,30360,..,68.0536706149672,67.8671406041482,10.9395682131417,847000000,2175000000,127.666067791017,2.02650934722648,0,0,0,2073939,50.8287852246377,49.1711665579364,..,..,30360,54.8845910948592,3.6112065051658,2.16054868605285,4.11336141524726,0.605242320811181,5.10158145699247,0.49
Lesotho,YR2014,..,..,33.0174927862044,0,123.085406783966,9.4,..,9.12336254,..,19.3315018437025,..,38.3219218166396,38.1496953255837,9.08799722085892,20.6461688288392,5.59052228450031,..,0.0376734422723571,15.2243342445232,2288201773.07605,2441063054.05792,..,7.19999980926514,28.5401912882354,..,88.1427800349944,5.37028961008587,1.72191381527093,883375,30360,76.6352005004883,40.8208407716096,61.1573844654362,12.250538441436,826000000,2207000000,124.249146082403,1.95379737279179,0,0,0,2095242,50.7873553508378,49.2126446491622,..,..,30360,53.0682808394329,2.17092986777481,3.10890636397413,46.9397510539114,0.584996010109744,5.59052228450031,0.496
Lesotho,YR2015,..,..,33.1383846153849,0,127.046843072419,9.3,..,8.95958614,..,18.2736366996778,..,38.2440406780839,42.8918037123102,9.62722579374751,19.9273142694149,6.21135692867531,..,0.0530542243747911,13.4334624855603,2359686724.53829,2359686724.53829,..,8.68563556671143,27.201915969621,..,86.8309693705568,3.21844513655931,2.31975157656247,893639,30360,..,52.3431353934094,63.274796754951,15.1330287921212,929000000,1997000000,123.999511018672,1.86575796326436,0,0,0,2118521,50.7554090802026,49.2445909197973,0.0510100014507771,23.5721893310547,30360,51.5336434103419,2.85113629949067,6.54064399063864,31.4254236706505,0.30345314916704,6.21135692867531,0.503
Lesotho,YR2016,..,..,41.723077696776,0,135.427494309836,8.1,..,8.69295883,..,18.0668130127638,..,40.2589463504432,45.4124795454683,12.0324884569225,21.2274740174451,7.27012601835192,..,0.080583696996223,11.8496540598255,2444845631.39553,2131522791.45927,..,7.80192899703979,20.0765647142368,..,89.8094222885288,6.59650490696543,1.95617184831691,905650,30360,..,81.9469734457299,63.9856922968223,16.5294268878971,881000000,1861000000,128.64042603658,1.96391309240563,0,0,0,2143872,50.7296144545943,49.2703855454057,..,..,30360,52.9171659444629,2.54904762790995,5.65449896301488,0.257535354573301,0.324873176256285,7.27012601835192,0.514
Lesotho,YR2017,..,1000000,37.3770351147008,0,141.450902126157,7.7,1.160380266,10.2024622,..,20.0086647947894,..,39.7249207981264,47.4883844034731,12.5012577763317,19.4545128256261,6.29773888103094,..,0.07923485972243,13.1565246445035,2368122098.53455,2306185472.14868,44.9,8.1553201675415,10.314017448928,0.371,98.9136873040217,4.447699373763,2.69614020535701,918437,30360,..,81.0923897300448,64.1756931734357,15.2403846105342,1028000000,2066000000,134.160935335236,2.27078249552627,0,0,0,2170617,50.7070109558711,49.2930351139791,..,..,30360,54.5268863685899,2.82156606856812,5.96470287053036,0.329155539469625,0.291650110655522,6.29773888103094,0.518
Lesotho,YR2018,..,1000000,32.8447143461545,0,148.172370359897,7.1,..,11.02123833,96.5287628173828,20.1314045454092,..,39.2496841795946,49.8331114219045,10.0447063853033,19.0604977582705,3.60958084633478,..,0.0379892296059272,13.3397377544246,2333058897.5103,2556247291.99785,..,7.28360986709595,19.5933643114657,0.398492515087128,94.6018440436975,4.7518030162474,3.37876256469495,931944,30360,..,86.4317645940973,64.8609403431167,16.6313078018797,1221000000,2185000000,133.242194941868,1.9993940110556,0,0,0,2198017,50.6870056055072,49.3130398900464,..,..,30360,52.4296644724323,2.3872362359208,2.23561050022352,1.23558386743794,0.313728469117839,3.60958084633478,0.522
Lesotho,YR2019,..,1000000,32.5583713658631,0,155.858195070683,6.1,..,11.40502262,..,21.5818738565957,..,39.7238122494503,46.7715042063683,8.4647792874361,19.8190806954934,3.73425482845294,..,0.0343344578962748,12.8058155007586,2299976266.27346,2361966946.29803,..,7.19406890869141,21.7799016122404,..,95.4546344011451,5.18708359197982,3.70378412708988,945597,30360,..,86.6579990909546,65.1892380618609,17.4291647887386,919000000,1734000000,112.321639562235,1.84049776969628,0,0,0,2225702,50.6692270573509,49.3307729426491,..,..,30360,55.1657328086182,1.80866960508258,4.59289360159449,0.223234842534879,0.301221654312489,3.73425482845294,0.524
Lesotho,YR2020,..,..,2.97229108957081,0,163.616966833624,..,..,11.78428555,..,21.7844098597724,..,42.9929646061481,43.8552403625048,9.99265409068827,22.0511768944192,4.55548495060365,..,0.014452161241193,11.1573673549957,2128427544.13732,2067813018.99465,..,6.99799251556396,24.2505797408392,0.400392591953278,95.9446992961076,4.97809676252309,3.71860299777696,950985,30360,..,84.1607007226453,64.3045963073636,16.2365367348441,845000000,1380000000,107.601605152954,1.82457826486114,0,0,0,2254100,50.6594649749346,49.3405350250654,..,..,30360,53.7299855596485,1.89380475261274,5.63240778834578,0.179631190163663,0.453342288287464,4.55548495060365,0.521
Lesotho,YR2021,..,..,..,0,173.512105268925,..,..,..,..,24.1651569408215,..,39.1331656669782,46.4728887544227,11.5401941644907,20.6696434492677,4.31788190525398,..,0.033559777615051,13.5541114145502,2167860464.08427,2348771013.21241,..,7.50747919082642,20.8853433012689,..,95.5113223179697,6.04774591950676,3.25265554761695,963885,30360,..,82.5294423418209,63.2400228875385,16.9712080473775,935000000,1824000000,117.465686713602,1.56061124415555,0,0,0,2281454,50.6587465712655,49.3412534287345,..,..,30360,55.6710317280206,2.03288506536975,5.66588159486641,0.192321778563757,0.412603157646637,4.31788190525398,0.514
Lesotho,YR2022,..,..,..,..,187.864686358543,..,..,..,..,22.8425246927271,..,42.360683480691,48.3404283318429,13.9151190938433,24.0244253306656,..,..,0.0246048491285881,16.7735819953449,2192029732.91057,2236502124.16956,..,6.43347549438477,17.7721884034954,..,100.847256812855,8.27180389943028,3.9938168439388,979357,..,82.0100021362305,79.9939786762539,53.0501723901686,15.7416274721144,894000000,1856000000,122.959865330828,1.46633375643663,..,..,..,2305825,50.6685893335357,49.3314106664643,..,..,..,56.6243590634011,5.68225608791106,5.84569161443279,0.19064142421531,0.417792341868292,..,
Lithuania,YR1998,..,15000000,27.6162474571877,0,73.1490155416621,..,..,..,..,..,50.6389040047642,40.4838224605515,39.1275918868389,13.8129889278543,10.5842677141647,0.653535515241548,59.2524350230754,18.6301025626343,14.2700942195046,21928206400.9148,11239547690.9797,..,6.11644983291626,12.8302852864938,..,50.5306959149731,5.06755385841968,..,1718203,62680,..,61.3695880913529,68.8394461428542,15.6912025912571,3710000000,5795000000,84.5674600200169,1.22925433619046,0,0,0.049179324033605,3549331,53.4119945109957,46.5880054890043,0.54381000995636,2291.8818359375,65300,52.7218920551207,2.64589168794974,4.27627968083231,1.7536470544762,1.96121929267039,0.702714839275153,0.744
